Date,AFK,EWZ,IEUR,INDA,MCHI,SPY
2019-04-17,-0.12241713202132036,-0.0600798248444309,-0.06959063836096807,0.02721285497255243,-0.04279170783729226,0.07128320660125739
2019-04-18,-0.12596899597312855,-0.07709856424158136,-0.07495146816216626,0.025207707589848905,-0.04235541109948512,0.07259873997476338
2019-04-22,-0.132038820137098,-0.07133020423154933,-0.07188782991965131,0.014190608044868708,-0.04974173795693035,0.07951196846483051
2019-04-23,-0.12978888603308542,-0.04680260576703389,-0.06885760037776846,0.017121304940885474,-0.03649954925513255,0.09853351702716352
2019-04-24,-0.1318897807788065,-0.058920150503244555,-0.07246378110900105,0.020052270554162106,-0.043340818445201656,0.09625990530472586
2019-04-25,-0.12885369248382486,-0.03090345783099136,-0.07028941977697052,0.0203784801756782,-0.0482925054944954,0.11054063271809629
2019-04-26,-0.11783443045106289,-0.018791648390177825,-0.06678524061159373,0.0385964814437848,-0.03740720054019303,0.11296134062029295
2019-04-29,-0.13070865136557527,-0.038255176825504424,-0.06531582510180281,0.027144054222235245,-0.04381749993531501,0.10348840753727233
2019-04-30,-0.12914693906699012,-0.038783138188157054,-0.062315672017016537,0.01602281963860683,-0.051373934793058934,0.10301617536983215
2019-05-01,-0.12663757310146315,-0.03782502371109448,-0.06627220039033306,0.012875558029075305,-0.05145846978651276,0.10320965855756654
2019-05-02,-0.13138980811646891,-0.02681347664856428,-0.06440745261527515,0.01148110000364608,-0.05239585659744482,0.09887531362056187
2019-05-03,-0.11239997863769531,0.0026776239228680876,-0.05525848331902979,0.03220193127480604,-0.03352286551930407,0.1171352019087863
2019-05-06,-0.1324582340712866,-0.006629031691583642,-0.06811452436337487,0.020372548035652985,-0.05684208690671992,0.11499509850175445
2019-05-07,-0.14825117507383395,-0.015460148910803297,-0.08591134207589286,-0.0008762439405196924,-0.09508922418363772,0.08236224557164135
2019-05-08,-0.1507120755460936,0.02019953626217112,-0.08420229076952865,-0.009343056783188869,-0.09799552522123829,0.07721408779691383
2019-05-09,-0.15412042095577663,0.004487666478103391,-0.08917320565611479,-0.018746321062984295,-0.12494500342803118,0.0739547026874378
2019-05-10,-0.14950693721873662,-0.005681806937679173,-0.08822375617696286,-0.018707962782113095,-0.12359713550209334,0.0690167202356795
2019-05-13,-0.18181818181818182,-0.07214525594194224,-0.1134683088722744,-0.048617124981925997,-0.1714653749408752,0.03249759831968202
2019-05-14,-0.18665638625626232,-0.048119137080787446,-0.10594862157349295,-0.022248194523653637,-0.1567249329693016,0.03866588805926662
2019-05-15,-0.1847994174933745,-0.054366612944970576,-0.10246938414335013,-0.0206489891277757,-0.1562410923506042,0.044252275207325116
2019-05-16,-0.16751669266791683,-0.06203283262659112,-0.09071364742771577,0.006588835721013213,-0.13687718188911718,0.06123203884096245
2019-05-17,-0.18982916716614864,-0.08846722500245352,-0.0949119103511776,-0.0026619387439300226,-0.18184396730247118,0.049955945457561914
2019-05-20,-0.18231611677540768,-0.03480042340404514,-0.10476002941320711,0.05513935305613046,-0.19398474538253635,0.04389545241991001
2019-05-21,-0.18488057554859805,0.025065250746629894,-0.09507043646122347,0.06741576678194551,-0.17784850203090147,0.05594672150000771
2019-05-22,-0.18344603489681532,0.025267028812839164,-0.10425988380199101,0.06935534645621845,-0.1928540962917356,0.044847678913588936
2019-05-23,-0.2080879222592534,-0.00711198341105646,-0.11482416373122001,0.06267117250474748,-0.20415224513851596,0.0349584747770149
2019-05-24,-0.1941012678204821,0.015010399591519367,-0.09352234523287528,0.08545166831366555,-0.2080808275415626,0.034460103645453065
2019-05-28,-0.1978503604562299,0.05610905673557126,-0.10045384886179427,0.08366291723035098,-0.19863801704708814,0.026942838828473977
2019-05-29,-0.17516181407686598,0.09852344077705537,-0.10215055642014598,0.057715322501068034,-0.1980341240604833,0.0224875813133963
2019-05-30,-0.16050902091318464,0.17067643551596343,-0.07125306165773902,0.0775497809944734,-0.18419891471107078,0.03720916725305598
2019-05-31,-0.16035818408608268,0.16732066058410627,-0.09517101548544478,0.06892453075880177,-0.18954145962047475,0.009757543028656815
2019-06-03,-0.14702258183250064,0.1779899029394053,-0.08622779519975202,0.08112925463426181,-0.191050431150009,0.01339781815200038
2019-06-04,-0.15509540499331964,0.18849482661663636,-0.08251549983382803,0.07305522939011444,-0.20337773494455832,0.025328920033573798
2019-06-05,-0.16019414217108593,0.14113134164648292,-0.08489811992429434,0.07916051949430494,-0.22347309033220614,0.029319744407229058
2019-06-06,-0.1581508370909236,0.2073205532434416,-0.07961598766354874,0.07046483947043992,-0.2250140266701108,0.035259838147016186
2019-06-07,-0.16,0.2354988120559039,-0.07646593988420942,0.04922356438908122,-0.2262267789423633,0.03695025315618763
2019-06-10,-0.15257652545273806,0.2922654124386424,-0.06806387128282106,0.06583256194707059,-0.2033374937839316,0.04182141654728976
2019-06-11,-0.1453441312428793,0.2697715070043385,-0.06165203947404974,0.06026590864064468,-0.18961874274783566,0.03849883662635905
2019-06-12,-0.14512193656360137,0.26568046582646265,-0.07629967579974611,0.05337662581644478,-0.20500564212584188,0.03528868888568989
2019-06-13,-0.14105180982342835,0.2649297212378693,-0.07111644458091337,0.04550790295258229,-0.2069158437092422,0.038218745989316225
2019-06-14,-0.13467876298546558,0.24970421987915536,-0.08049162706447617,0.035967019061341504,-0.2055902523881097,0.04039136436943492
2019-06-17,-0.1351904652883644,0.27631574954014687,-0.10515878752575866,0.02515532557237956,-0.20550666662479847,0.03817308402926613
2019-06-18,-0.09356723981402953,0.29570218483777955,-0.085765711240842,0.03705899842763899,-0.1761688110019865,0.05510045373877491
2019-06-19,-0.07276591848819813,0.32944426290373774,-0.07301336451977748,0.03699277586025007,-0.15978123065744798,0.05966155678933359
2019-06-20,-0.04191872683403858,0.350244457730078,-0.031054561858799113,0.05332530624144107,-0.1259575098455497,0.07390194319986389
2019-06-21,-0.04991393540604572,0.3635524795179836,-0.032345561274771256,0.03812924608081613,-0.13043476305303975,0.06533318367773473
2019-06-24,-0.04747519973446941,0.3920954277417883,-0.02167049875342143,0.04313956203208391,-0.11346557158370474,0.07074104836965085
2019-06-25,-0.07136789464046399,0.3483145920262352,-0.04131197715204527,0.03583059129614194,-0.13448636497399216,0.058309747763999165
2019-06-26,-0.06005110199750095,0.34746286040450425,-0.028198656138038094,0.06000599730350247,-0.0978710261915276,0.07184502295462408
2019-06-27,-0.05319604459579223,0.3589423500195184,-0.026953096415124514,0.06578547811596817,-0.0861883102056432,0.07326948987217562
2019-06-28,-0.031126659407982718,0.41032262002268144,-0.009353793215191253,0.08149509488825882,-0.05694797113658734,0.08780394787663488
2019-07-01,-0.04368512942127233,0.3759799908418555,-0.008919133197741057,0.09303035946231156,-0.04728989888565294,0.09143928411616979
2019-07-02,-0.06303234970571754,0.3566302832219374,-0.017864696429321633,0.07689989450855493,-0.061764674272677164,0.09270861843723856
2019-07-03,-0.06751593223348021,0.3768434236781377,-0.0033833758577825387,0.08358565364236001,-0.05166458699372743,0.0990951368093694
2019-07-05,-0.06737739327510375,0.38986183529484564,-0.017473722759046052,0.06540078809483352,-0.06122126744725674,0.10173495082884686
2019-07-08,-0.06981691807698007,0.4112727904232081,-0.03349980366930052,0.059324637246881716,-0.06595845675505047,0.08681492162263997
2019-07-09,-0.08636752087404045,0.38698010953860557,-0.04364005919842281,0.04530447760510732,-0.08244850903357707,0.07904287253033614
2019-07-10,-0.09253109987296741,0.3932617253031342,-0.0460242027541065,0.029045628141203487,-0.099082617824855,0.07452318067625593
2019-07-11,-0.06474815207937734,0.3823093378788131,-0.04920044631489912,0.021188970877064922,-0.09380311823062183,0.07318036611246641
2019-07-12,-0.05781586121690475,0.41508856004506794,-0.03210341622552852,0.02843610624700776,-0.07140603526730993,0.08592794121083562
2019-07-15,-0.061189570125094156,0.3739520147653904,-0.039256228635922624,0.018983577082895352,-0.0809891516372304,0.07652935267384108
2019-07-16,-0.05603453024388905,0.3427313434691877,-0.04477916240078127,0.028152578948016076,-0.08049531069765145,0.07221289282827627
2019-07-17,-0.055795885324462516,0.35644739004464177,-0.04661712753450558,0.03584131988531953,-0.07638349819683457,0.06586952866652035
2019-07-18,-0.05172416911538982,0.34032161338251027,-0.04314616457143127,0.016002305910760944,-0.07628835855182863,0.0654614941763948
2019-07-19,-0.05584419455517204,0.33817974046303484,-0.050072127885822874,0.0035241977848315758,-0.07412609026640254,0.05731877894072102
2019-07-22,-0.049869889209178994,0.3388405399046082,-0.04346930716461085,0.01423908499770394,-0.05982495485789721,0.06392854963030134
2019-07-23,-0.049371995760713244,0.28190739991315544,-0.04261019826059862,-0.005278601561005514,-0.06142004173396268,0.07276175141747214
2019-07-24,-0.046521725861922554,0.30031124386549635,-0.04163232561224043,-0.009080186412883889,-0.050670862853831995,0.07580295970394683
2019-07-25,-0.0611541825273553,0.24420524459797735,-0.05434778101728028,-0.02662802284401973,-0.07458996138430883,0.06530313413950634
2019-07-26,-0.0789808392042687,0.22314930714216036,-0.06051996863023631,-0.02556745674329631,-0.09129517818581011,0.0633780478894185
2019-07-29,-0.07991448557135566,0.2597618640146545,-0.051554836389058216,-0.03275860386900198,-0.07987025668968686,0.06395142003029786
2019-07-30,-0.07834695353803736,0.2297848824365956,-0.06756483486192455,-0.05970993981954106,-0.08028623466983666,0.06858072230859578
2019-07-31,-0.10381358997193692,0.21055500630784504,-0.07718935272121555,-0.06621392593334599,-0.08094935236788553,0.062439648889256134
2019-08-01,-0.11467113794658153,0.22243775438801158,-0.08307942698798769,-0.08840868457615053,-0.11219053402773337,0.0480219329984387
2019-08-02,-0.12393888550443341,0.22033887526110113,-0.08680555717877576,-0.09009269724784001,-0.10657307390957658,0.04187143195533737
2019-08-05,-0.12908778096152532,0.16312448032251092,-0.09690723222555574,-0.11189798699609659,-0.13546719989383474,0.005063892494787837
2019-08-06,-0.12799656220013966,0.14327566384622878,-0.09498353186385923,-0.10713286499877075,-0.12246883896570226,0.014809526089784735
2019-08-07,-0.11863675426207661,0.166351608168459,-0.08508878743674078,-0.10773558385096434,-0.10731786285235165,0.011698940419106336
2019-08-08,-0.13036016500692435,0.2175467468270658,-0.0850933255469812,-0.08213778429286832,-0.11093272990608705,0.028153263264081574
2019-08-09,-0.13843505080263213,0.22534818408729387,-0.0880722848729199,-0.09810480359466099,-0.11990328312953956,0.021579218967638602
2019-08-12,-0.14107529835034444,0.20310729708451536,-0.09148977412715512,-0.09938418058340517,-0.13784300171637032,0.010523730743052212
2019-08-13,-0.12143790509732036,0.2836878968922505,-0.06480113813297651,-0.09237750217218305,-0.11277346104795798,0.03316140701164951
2019-08-14,-0.1295636672320209,0.21546143203195195,-0.08901078325849172,-0.08828619386652588,-0.12538776008450256,0.006380672648083002
2019-08-15,-0.11812086138422988,0.19193082711759393,-0.08768225999002521,-0.09977260370760813,-0.10049668115030551,0.002641775329778503
2019-08-16,-0.08805900416705982,0.23224859366893416,-0.0599870393789794,-0.06724636796591939,-0.048298407675343956,0.02509052223311388
2019-08-19,-0.0860712891169744,0.2117156915179307,-0.059137498905636326,-0.08323764655078118,-0.040483092890829325,0.029113529130288765
2019-08-20,-0.08915443537002694,0.228665892111921,-0.06898747522592627,-0.09838845482970132,-0.054874986564699,0.017645403853141353
2019-08-21,-0.08787185550450767,0.26874240923719434,-0.06578112822707059,-0.10541149434531333,-0.05656299270263842,0.02373367333149233
2019-08-22,-0.09433106556348962,0.2792370366791855,-0.07732386660835168,-0.13137256117166127,-0.08153246901838875,0.021023919433763246
2019-08-23,-0.11464395318804399,0.21159146219063052,-0.09106023684750236,-0.11465320655935946,-0.10857890201053112,-0.0046126682121852974
2019-08-26,-0.09788002114687831,0.23342843459309684,-0.08051021536367339,-0.09024041766350592,-0.0820895659298312,0.007732920637534281
2019-08-27,-0.11492204169387506,0.22083201806617755,-0.08668602653168556,-0.09938752441002816,-0.0932853973187059,-0.0022260604038072725
2019-08-28,-0.12017543257915539,0.20268203086986372,-0.09823620315250786,-0.11372442390048264,-0.1093849802462337,-0.003071240715744524
2019-08-29,-0.12231473360376266,0.2516310231246034,-0.08964100373096955,-0.11197561561674875,-0.0939261808445532,0.009174851756808008
2019-08-30,-0.12106637465113566,0.2496952021923345,-0.09020404426419006,-0.10262131183883723,-0.09900991486255911,0.0033278481684585327
2019-09-03,-0.08992317426952984,0.2624091484233861,-0.08424305287044777,-0.11484192847593043,-0.07226531965035446,0.0015156819149439425
2019-09-04,-0.08378380839772925,0.26933737005489755,-0.06118623669907135,-0.11491032360991812,-0.05795193217802565,0.012848372490428238
2019-09-05,-0.05229065415083535,0.34399230751980847,-0.04825848183852721,-0.08621683231853734,-0.02900486130660277,0.027638831762543104
2019-09-06,-0.026190439860026043,0.35118667914579166,-0.039915511099359535,-0.07647911714808181,-0.00205484149737315,0.03120779521768442
2019-09-09,-0.03095236278715588,0.3149188471994718,-0.03314215813480348,-0.0751511847035141,0.0067022377307067536,0.034841783791391766
2019-09-10,-0.018260411846165957,0.29221779423186295,-0.025465410622001375,-0.07314249112854052,0.008294445327384681,0.03661334685614305
2019-09-11,-0.020076485409284466,0.3257623341484964,-0.029050019854059517,-0.04649788221431616,0.036216552741039,0.04217283456814238
2019-09-12,-0.008695666596208412,0.3867742476924773,-0.023117711926045847,-0.0426035106276001,0.04542256805826332,0.0423456885274806
2019-09-13,0.0,0.3529599609375,-0.022381785465165917,-0.046342176885648366,0.045073339285522686,0.04140149911060764
2019-09-16,-0.007582931019879183,0.37858071030980944,-0.03922800511251077,-0.07900806652268788,0.008175771584422935,0.032080657155775856
2019-09-17,-0.004291852910580455,0.3728379741513322,-0.031973084318288575,-0.07549900588348367,0.015128091727962827,0.03451598039186886
2019-09-18,0.0,0.3261748893197622,-0.03564682317457852,-0.05818077924372107,0.02369332333625705,0.04064425905325472
2019-09-19,-0.029522074208553108,0.2886566167234083,-0.03838131425316239,-0.06573465659383833,0.008268726073124297,0.03495920656605758
2019-09-20,-0.02919015718295021,0.2972641360748183,-0.04266387657878255,-0.02439018648635318,-0.020366926234310766,0.02424283197926121
2019-09-23,-0.04224706202796665,0.26903241138841555,-0.06124534785866711,-0.011637990212754008,-0.03712952865878588,0.015770846428841325
2019-09-24,-0.04832717906156676,0.23430095499640055,-0.06478064629950896,0.0020876736466641363,-0.062036002282902125,0.01328814347265155
2019-09-25,-0.05896116890031136,0.2796583687987322,-0.06512777859849501,0.021459251559178622,-0.04189008021474802,0.022678875516023617
2019-09-26,-0.07106603184612072,0.2755809525827273,-0.06598355443334665,0.014826072307963461,-0.05224505217972286,0.021496130696474634
2019-09-27,-0.07508057252440897,0.2549776412271149,-0.06543586926582531,0.008742867999276852,-0.07786814979834293,0.01904232413651089
2019-09-30,-0.07638886987917741,0.226492079755273,-0.05826637912577537,0.023163617486218084,-0.06936602401107009,0.02091570580756782
2019-10-01,-0.06419872677776242,0.2356952526188016,-0.05713089900071792,0.009547198858621944,-0.06862582488290937,0.008668096460823825
2019-10-02,-0.0751634269195634,0.2097300470732071,-0.07982488647141216,0.006785972644312524,-0.06894826315373179,-0.012580171012664067
2019-10-03,-0.07122899496754755,0.15697837845481302,-0.06879192026642716,0.0229457884795906,-0.029914529914529916,-0.003909946976283249
2019-10-04,-0.05738472719756211,0.14119238127453063,-0.06434088333154167,0.041971372426155895,-0.02661406262168599,0.00901551100989729
2019-10-07,-0.0495238531203497,0.11941935937532161,-0.051786106358530086,0.06371095494585824,-0.007582442463722706,0.012575953911540778
2019-10-08,-0.048053821511941826,0.10692858701469136,-0.055437147211684135,0.08496292888496244,-0.022249728279448967,0.0024667897887944443
2019-10-09,-0.04835589870613882,0.05111167762348169,-0.037906571713596834,0.08225543883790781,0.0035759120659426312,0.011986594405047202
2019-10-10,-0.03903611884059676,0.040171709558717225,-0.029094875957394437,0.1011764141691833,0.02800366927710968,0.020320099032410114
2019-10-11,-0.006381986389752492,0.10781743771020488,0.01387056568720825,0.11062397061872525,0.08511035007447437,0.06460658201574808
2019-10-14,-0.008362030345888716,0.12316723415926804,0.02272222035268912,0.10181453841875031,0.08544599506216989,0.08737185437811229
2019-10-15,-0.02795180355209902,0.08262104574672624,0.032637597160862494,0.08142576119458655,0.062102814646719684,0.0830947333264767
2019-10-16,-0.03179189981384976,0.10861035397316554,0.035111151801215275,0.08840866673211857,0.08459829056086995,0.0874635587967755
2019-10-17,-0.031146759357147016,0.06565272756651039,0.021169821631681403,0.07265776761065433,0.06439323722621348,0.06733240119035971
2019-10-18,-0.025726489474370513,0.06342438751586987,0.03215856906173071,0.11977622450654964,0.06004407845640227,0.06247098681079189
2019-10-21,-0.009232290318852528,0.10909559647126171,0.05353941358257845,0.14223273309144083,0.10610084157514188,0.08534731135603935
2019-10-22,-0.00242488566314911,0.1258022494275261,0.04227862892611855,0.13056576862923067,0.08309992206049789,0.08238917562217195
2019-10-23,-0.015873103247832008,0.11764707010527721,0.054871150381085254,0.1522549951158551,0.045421683178958665,0.09043305419458277
2019-10-24,-0.0154365509836233,0.11552071628363643,0.06687760983781675,0.14150619859305827,0.06839968601891692,0.09780348378455911
2019-10-25,0.014917912876945572,0.17738533963726993,0.09547039914494068,0.16279865467471633,0.12198389090345937,0.13674053134998987
2019-10-28,0.01533900976419092,0.15717951456705728,0.0893020952022652,0.1564510914936322,0.11023768212626926,0.12300060305214215
2019-10-29,0.020387858526521536,0.11438556222862917,0.09145361056571846,0.17608985222985682,0.11750146983174431,0.1427656382611524
2019-10-30,0.01912426495807145,0.17214593650815282,0.09838701596635331,0.17742480476266048,0.149657189105344,0.15265683139945066
2019-10-31,0.016024116834038028,0.1042337001260673,0.08377078415666851,0.15886294207190754,0.1274585524982074,0.1328005341060761
2019-11-01,0.02190146992114077,0.12303856635036192,0.08306922009041644,0.16131171755825263,0.11492955740628667,0.13121239007109153
2019-11-04,0.008670534835802183,0.09671135918363061,0.07056994908414992,0.1262480541050628,0.07824224908774015,0.12379797500127199
2019-11-05,0.006760082239792875,0.08747895544954387,0.06712595088681321,0.11640547925686721,0.08218934922108154,0.12924337871067645
2019-11-06,-0.00047756583700039467,0.07516969805895372,0.06766082561493209,0.10970193354589526,0.08546395053129532,0.12330366746725213
2019-11-07,0.012042389077250283,0.09760904890955321,0.0676005563333304,0.1190018965488522,0.09989255201195572,0.12016573911507895
2019-11-08,-0.022159327375858667,0.06564284359655753,0.049726102238562886,0.07260822702643457,0.0679594562470431,0.09939145121227576
2019-11-11,-0.011434005418542174,0.11247130707428377,0.06481691527400577,0.09467641803949252,0.08810809711078266,0.09928700928169563
2019-11-12,0.01466988879551638,0.08438930330246838,0.06727557359824958,0.09009583909143415,0.11234708060022715,0.11247115904386462
2019-11-13,0.02239924138982579,0.0885751141299616,0.08921261051792113,0.09931838750354184,0.11061031717649648,0.13402061047694394
2019-11-14,0.019268744765746203,0.10855949583877449,0.07958400393837525,0.07064023157173953,0.08229468018245943,0.1378004505285668
2019-11-15,0.02991028900516173,0.10534435975615733,0.08387827167285705,0.07554289192951996,0.07425555922158016,0.15392299947797097
2019-11-18,0.00826045077376908,0.058690750320450846,0.08951172997807842,0.059738706288244896,0.051418397743322554,0.14284668364720732
2019-11-19,0.013196503902513784,0.03754941884763913,0.08725128049742133,0.05975233284096574,0.06129316275836465,0.1395535021965899
2019-11-20,0.00922332672520375,0.05136555361809843,0.0891472821021643,0.06327157841098087,0.0733031536119556,0.1548494313081766
2019-11-21,0.033814037023238736,0.10918047029398592,0.1079386609456836,0.0773098399769248,0.09665495256408846,0.17473116291709784
2019-11-22,0.01365191045932879,0.0954314257846803,0.09528171923845502,0.061452497430821616,0.07274365827254262,0.17334542429188726
2019-11-25,0.02011784944280242,0.10361752564546008,0.11213660805816507,0.08753898775280095,0.10407158508853866,0.19038934517450143
2019-11-26,0.0043881107549259765,0.12506682346819814,0.09634178232613679,0.07742334868742048,0.08098460559426769,0.1741307909243575
2019-11-27,0.012291052021855178,0.07865743763365612,0.10628574916294643,0.07744315878495213,0.08278443435039581,0.1754099037274994
2019-11-29,-0.016770501552245402,0.06681737642934958,0.08434825587722766,0.03889059351034511,0.03414805456055368,0.14469376112330656
2019-12-02,-0.011100364375402677,0.08161727837537963,0.0824275226953324,0.03426691490235978,0.051431596911241474,0.13745529656172123
2019-12-03,0.0107949572994413,0.08341707935845226,0.08403549623165073,0.030584722771581866,0.029575518031977225,0.12298202302596435
2019-12-04,0.004842633574675286,0.09052260014867684,0.08215173308143567,0.047232238734851814,0.01537406383850811,0.11514502351481659
2019-12-05,0.0063352416114307065,0.12041750736329826,0.10680510336993976,0.06101281496273746,0.04510623885719054,0.15456055139194033
2019-12-06,0.013671908833203662,0.1336207059143962,0.13124705679444626,0.0603819821242764,0.07345634039769776,0.16687666539585486
2019-12-09,0.015920382524929094,0.15338852376050213,0.13770337593963117,0.09409540392819865,0.08345373701135561,0.19087906878838143
2019-12-10,0.021673402311929563,0.180175354420644,0.14833332243419828,0.1372484931725287,0.09690912420099432,0.18729878472852218
2019-12-11,0.019047576252353593,0.18055188093652874,0.1511627675402752,0.11171407328029813,0.1060414966133813,0.19039869615432076
2019-12-12,0.004407451138669382,0.18376843790951428,0.14072351945673722,0.08253484109986867,0.11103189225570913,0.1946433176032032
2019-12-13,0.013779561557613005,0.17666743425615666,0.153935994888787,0.08641972546896638,0.10202271003779773,0.19576445401858678
2019-12-16,0.03594604536556673,0.18862507688112437,0.1768192259301772,0.08307502928129137,0.12344791520649409,0.22662878067589518
2019-12-17,0.04721248323765296,0.20322406436837878,0.17964071856287425,0.08592537714631049,0.15898659176311145,0.2514489605278623
2019-12-18,0.06103048160696652,0.22650023403765449,0.18587268971934479,0.06080675447130273,0.18346393580486978,0.25290102730029923
2019-12-19,0.06962669472066677,0.2618595827389134,0.19742277464173336,0.07962174214600586,0.20499138840659104,0.27716310161645635
2019-12-20,0.09667362954669441,0.23136310726784098,0.20512814541346241,0.061377219862465325,0.21213283355606352,0.2976089871842098
2019-12-23,0.03948053137048498,0.2574044569304854,0.22079521501880828,0.08566168073899952,0.221283137800183,0.3345243261044793
2019-12-24,0.04058276350215817,0.2738192325095927,0.2360729715491998,0.0903744365470415,0.23222927785632194,0.3707861056853152
2019-12-26,0.02760740952307214,0.27855226815461,0.21348319422670614,0.0689025057560643,0.2122757604629508,0.311804419730883
2019-12-27,0.03326507615533197,0.2532450694911527,0.2239646920382195,0.07067024355747754,0.22070265489880292,0.3014873858958527
2019-12-30,0.024291474528160467,0.23949575875406864,0.2035957507089767,0.05455634476995409,0.21258055097008086,0.29598380049350403
2019-12-31,0.03204481551398195,0.2421465920224296,0.20662948759932703,0.05428918311359159,0.21797791027805752,0.28785206349907994
2020-01-02,0.04854372906253569,0.19119095901715977,0.22238451444470908,0.08014582010957007,0.26562203400555007,0.29854506606449605
2020-01-03,0.030441421072535765,0.17334963051533853,0.21710356524155652,0.08397889823458839,0.27431368360332414,0.3202161860626233
2020-01-06,0.0,0.12984218901961914,0.18419794810686346,0.03813815275858178,0.22253622812335438,0.2823012616628713
2020-01-07,-0.0004955514732708438,0.14057969759218897,0.17691761232385447,0.051797708066631906,0.2161254467211119,0.26869252610873656
2020-01-08,0.01143138830232233,0.12195695965543543,0.1685102274552433,0.06257598687336177,0.21040926917001898,0.263582295786739
2020-01-09,-0.0019666133346736663,0.08589391340885652,0.15631535574867933,0.0768530599853067,0.19673906966583873,0.26623247800438204
2020-01-10,-0.008264466641519707,0.07855475086293073,0.14909423976301747,0.08007277197159098,0.19478878779274972,0.2581504376999592
2020-01-13,-0.004373185273155403,0.09093032960840054,0.15858206780962278,0.10232126763525484,0.22612156794550117,0.2663139944972206
2020-01-14,-0.0043881107549259765,0.08934388537660018,0.16576786499138407,0.1158612707527575,0.22684004845545613,0.2721445997342101
2020-01-15,-0.011650474110381597,0.07042578856635132,0.16475546433293728,0.1030675082092055,0.20752663852013215,0.26057228633563895
2020-01-16,-0.011577413237717476,0.07522856894580608,0.1696303162208972,0.09270513968400394,0.19718312253883508,0.26798988235566507
2020-01-17,-0.007744426359816798,0.08693625811188449,0.16918781129242685,0.0960315705794723,0.19468558954709442,0.26235938163140227
2020-01-21,-0.02272733142008191,0.05717586487000315,0.14798619544928135,0.08028086699829072,0.13735779990428215,0.2433385814651347
2020-01-22,-0.007342125124309088,0.10344001513208445,0.16068937462860225,0.09132844953555593,0.17388181468587915,0.26051896371651784
2020-01-23,-0.016593467856800097,0.08708709581965937,0.1510874269982411,0.088452000366942,0.1501426157993219,0.25932954940549174
